url,title,menu_title,description
/FreeRTOS_Support_Forum_Archive/August_2007/freertos_TASK_SWITCH_FROM_ISR_crashs_-_portYIELD_not_1813684.html,TASK_SWITCH_FROM_ISR crashs - portYIELD not - FreeRTOS,,"TASK_SWITCH_FROM_ISR crashs – portYIELD notPosted by mkrug on August 31, 2007Hello, I discovered something interesting with a HC12 (did the adoption to the existing HCS12 port on my own) that I can not explain at the moment. I have a CAN interrupt receive service routine. If I overload the HC12 with high CAN message frequency …"
/FreeRTOS_Support_Forum_Archive/August_2007/freertos_Queue_Peek_functionality_---_opinions_sought._1807368.html,Queue Peek functionality - opinions sought. - FreeRTOS,,"Queue Peek functionality — opinions sought.Posted by richardbarry on August 22, 2007Hypothetical scenario 1: There is a queue on which 1 task is blocked waiting for data to arrive.  Data arrives and the task unblocks.  The task was just wanting to peek the data (not remove it) so takes a copy of the data and …"
/FreeRTOS_Support_Forum_Archive/August_2007/freertos_Changing_configTOTAL_HEAP_SIZE_1791333.html,Changing configTOTAL_HEAP_SIZE - FreeRTOS,,"Changing configTOTAL_HEAP_SIZEPosted by kkelkar on August 3, 2007I am trying to allocate a buffer to write an event log file to. I can do so without issue within the current configTOTAL_HEAP_SIZE size limit. However, when I try to increase my configTOTAL_HEAP_SIZE by even 1000, FreeRTOS seems to stop running. I am running on a SAM7S256 …"
/FreeRTOS_Support_Forum_Archive/August_2007/freertos_ST91x_IAR_Ver_5.0_Port_1811857.html,ST91x IAR Ver 5.0 Port - FreeRTOS,,"ST91x IAR Ver 5.0 PortPosted by joe_her on August 29, 2007Got IAR ver 5.0 (and not 4.x) and looks like startup file and vector file (91x_init.s, 91x_vect.s) of this port are not compatible. I tried to make the minor changes, but unfortunatly am very new to IAR and ARM programing, and no luck (cant get …"
/FreeRTOS_Support_Forum_Archive/August_2007/freertos_start_with_PC_then_port_to_STR912_1795129.html,start with PC then port to STR912 - FreeRTOS,,"start with PC then port to STR912Posted by joe_her on August 8, 2007I would like to develop a program using FreeRTOS on a pc using VS2005, once all will work, I want to port the whole application to ARM9 STR912 ( with IAR or Keil compiler/IDE). What should I be careful about? (Is it possible …"
/FreeRTOS_Support_Forum_Archive/August_2007/freertos_FreeRTOS_Bootloader_and_external_RAM_1795098.html,FreeRTOS Bootloader and external RAM - FreeRTOS,,"FreeRTOS Bootloader and external RAMPosted by racemouse on August 8, 2007Greetings, I have the following setup : AT91SAM7SE32 with a serial DataFlash and SDRAM on the external bus interface. The startup is as follows: 1 – A BootStrapper written en FreeRTOS in internal Flash/Ram starts up and transfers an image from the serial dataflash to …"
/FreeRTOS_Support_Forum_Archive/August_2007/freertos_Undefined_Handler_-_STR711_1809934.html,Undefined Handler - STR711 - FreeRTOS,,"Undefined Handler – STR711Posted by velososcooby on August 26, 2007Hello, I’m getting an undefined handler on vPortStartFirstTask(). It happens when ""SUBS PC, LR, #4"" executes… I’ve checked and MCU is in supervisor mode. I’m using STR711FR0. Can anyone help me? Tks, velososcooby Undefined Handler – STR711Posted by davedoors on August 27, 2007Can you be more …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_Execute_FreeRTOS_from_RAM_1722098.html,Execute FreeRTOS from RAM - FreeRTOS,,"Execute FreeRTOS from RAMPosted by yuhleon on April 25, 2007Hi all I’m using ARM9_STR91X_IAR project , and I can execute it from FLASH successfully . Now I want to copy the image from flash to ram and execute it from ram . I have IAP bootloader to do copy work then jump to ram . …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_Real_time_kernel_in_Linux_OS_1724207.html,Real time kernel in Linux OS - FreeRTOS,,"Real time kernel in Linux OSPosted by nobody on April 27, 2007My PC have Linux OS. I don’t have any hardware with me. I want to compile kernel. In FreeRTOSSource shall i write Makefile to compile kernel? Real time kernel in Linux OSPosted by nobody on April 27, 2007If you don’t have any hardware what …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_Question_concerning_uIP_demo_for_AT91SAM7X_1721688.html,Question concerning uIP demo for AT91SAM7X - FreeRTOS,,"Question concerning uIP demo for AT91SAM7XPosted by dercmdr on April 24, 2007Hi! I am trying to use the demo as a base for an application. My problem is that I need to exec a scipt automatically, as soon as the web page from the uIP server is being requestet and thereafter every 5 seconds. As …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_How_to_start_without_STK_board_for_atmega32_1719140.html,How to start without STK board for atmega32 - FreeRTOS,,"How to start without STK board for atmega32 Posted by nobody on April 20, 2007Hello RTOS Experts, My problem is that till know i m developing my prototype projects without evaluation board for atmega16,atmega32 etc.But know i want to make RTOS implementation atmega32.Is it possible to make it without STK or evaluation board. Some more …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_port_changes_for_ATMEGA162_using_8bit_timer2_1714020.html,port changes for ATMEGA162 using 8bit timer2 - FreeRTOS,,"port changes for ATMEGA162 using 8bit timer2Posted by nobody on April 13, 2007This is a tiny contribution of myself to the freeRTOS proyect. I spent some time configuring my ATMEGA162 for working with the RTOS, using timer2. It was simple, but saves time for some developers. Well here´s the code, in case anyone need it… …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_Weird_Interaction_With_VIC_on_ARM_LPC2103_1720922.html,Weird Interaction With VIC on ARM/LPC2103 - FreeRTOS,,"Weird Interaction With VIC on ARM/LPC2103Posted by rost_stargen on April 23, 2007My environment: Olimex LPC-P2103 board (ARM7) Eclipse 3.2.2 GCC 4.0.2 Free RTOS 4.1.1 I have some problems with interrupts hanging queues and task delays. I have interrupts enabled for TIMER2 in the LPC2103 processor. When the interrupt fires, my ISR (based on the serialISR …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_Problem_with_4_task_with_PIC18f8621_1722910.html,Problem with 4 task with PIC18f8621 - FreeRTOS,,"Problem with 4 task with PIC18f8621Posted by nobody on April 26, 2007Hello!! I’m new using Freertos…. and i’m working with 4 task every one run ok but when i try to put all of them in the same program nothing good happen. I can run 3 at the same time ok the problem is when …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_IAR_kickstart_with_IAR_STR750-SK_eval_board_1706153.html,IAR kickstart with IAR STR750-SK eval board - FreeRTOS,,"IAR kickstart with IAR STR750-SK eval boardPosted by nobody on April 1, 2007I’m using the IAR kickstart kit with the Freertos STR75x_IAR project. It compiles fine but when I download it reports me the following message. J-Link driver, ""There were warnings during download"". The warnings are ""Target inconsistency detected at memory address: 0x200009A8. There’s many …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_USART_Interrupt_not_being_called_1723860.html,USART Interrupt not being called - FreeRTOS,,"USART Interrupt not being calledPosted by mark_engineer on April 26, 2007Hi I have written a small piece of code to transmit and receive data through a USART using DMA. The problem I have is that my interrupt handler is not being called. My code works fine when used in other projects not using the FreeRTOS. …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_Getting_into_RTOS_1721768.html,Getting into RTOS - FreeRTOS,,"Getting into RTOSPosted by nobody on April 24, 2007I got Sourcecode from this site. I have Window XP OS and Intel processor. Now i want to build this RTOS , how can i do it without any application. or can you give me link where this explain? it will be useful Getting into RTOSPosted by …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_Stack_or_Heap_or_something_else_1722129.html,Stack or Heap or something else - FreeRTOS,,"Stack or Heap or something elsePosted by dercmdr on April 25, 2007Hi! I want to use a char[2000] in a task. Now I am wondering if I have to set the stack size or the heap size +2000, so there are no memory problems. Another question: Is there a possibility to see the heap address? …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_PIC18_Demo3_problem_1719072.html,PIC18 Demo3 problem - FreeRTOS,,"PIC18 Demo3 problemPosted by nobody on April 20, 2007When I build a PIC Demo3 on a 18F452 on a Microchip PicDem 2 Plus it work fine (all I did was add 4 LED to port D), the serial out send char ""A to X"" with out any problems… but when I re compile for an …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_Network_Performance_1711624.html,Network Performance ? - FreeRTOS,,"Network Performance ?Posted by yuhleon on April 10, 2007I’m using FreeRTOS on STR910-EVAL , and it has uIP’s demo webserver . I evaluate the webserver speed , and it’s very slow ( about 10KB/s ~ 8KB/s ) . I put a 400KB file on webserver and download it , the speed is very slow . …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_STR9_lwip_1724106.html,STR9 + lwip - FreeRTOS,,"STR9 + lwipPosted by nobody on April 27, 2007Hi all, I intend to add lwip instead of uip in the STR910-EVAL project . I downloaded the lwip source code and read the docs , I still didn’t know how to add lwip into FreeRTOS . Does anyone can help me ? STR9 + lwipPosted by …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_System_restarts_1720906.html,System restarts - FreeRTOS,,"System restartsPosted by saiberion on April 23, 2007Hi, I have a problem with the AT91SAM7S Controller using the SPI over DMA. I already had the application working (no interrupts, no dma) and now I’d like to use the DMA for better performance. DMA transfer for itself works but after the transfer and it’s output to …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_FYI_Fix_for_missing_IAR_driver_1715825.html,FYI: Fix for missing IAR driver - FreeRTOS,,"FYI: Fix for missing IAR driverPosted by jorick23 on April 16, 2007This message is FYI only. When trying to run the demo for the ARM STR750 using IAR j-link, the debugging session won’t start.  I get the following error: The debugging session could not be started. Either the debugger initialization failed, or else the file …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_port_for_ICCAVR_1705919.html,port for ICCAVR - FreeRTOS,,"port for ICCAVRPosted by jerryl2006 on April 1, 2007Hello, I have never used a RTOS but can see some benefits to its use. As I don’t have any experience, I ask the following question: Is it difficult to use the existing GCC port with the ICCAVR compiler? Thanks for any assist. port for ICCAVRPosted by …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_RE_AVR128n_256n_Port_1714260.html,RE: AVR128n 256n Port - FreeRTOS,,"RE: AVR128n 256n PortPosted by nobody on April 13, 2007hi all thanks verry mutch why the co-routine not delete?"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_ARM7_asm_wrapper_gives_prefetch_abort_exept._1713551.html,ARM7 asm wrapper gives prefetch abort exept. - FreeRTOS,,"ARM7 asm wrapper gives prefetch abort exept.Posted by nobody on April 12, 2007I am running FreeRTOS on a LPC2378 using IAR. When I use a ‘normal’ ISR there is no problem: __irq __nested __arm void EMACHandler (void) { …. } If I use the asm wrapper from the ‘uIP_Demo_IAR_ARM7’ Demo:   RSEG ICODE:CODE   CODE32 …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_Newbie_question_LPC2138_1719237.html,Newbie question LPC2138 - FreeRTOS,,"Newbie question LPC2138Posted by nobody on April 20, 2007Hi, I’m testing freeRTOS on an olimex LPC-MT-2138 evaluation board and it runs well. I’m trying to change the button interrupt from P0_14 to PO_15 (where my button is), but P0_14 seems to be defined as bit 28 on P0 where I would have expected it to …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_CAN_Tx_Rx_interrupt_with_LPC2290_and_FreeRTOS_1720012.html,CAN Tx/Rx interrupt with LPC2290 and FreeRTOS - FreeRTOS,,"CAN Tx/Rx interrupt with LPC2290 and FreeRTOSPosted by lucky-joe on April 21, 2007Hi @all, i have running a board with the NXP LPC2290 with FreeRTOS and want to use the CAN Controller. For me it seems to be a strange contruction of the Interrupt-Handling of this uC. The uC has two IRQ’s (Tx an Rx) …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_Filesystem_on_FreeRTOS_1713482.html,Filesystem on FreeRTOS - FreeRTOS,,"Filesystem on FreeRTOSPosted by nobody on April 12, 2007I intend to add filesystem function on FreeRTOS , does anyone have the experience ? No filesystem is very inconvenient . Regards. Filesystem on FreeRTOSPosted by richardbarry on April 12, 2007I have a GCC project (sent by a third party) that uses EFSL and a WEB server …"
/FreeRTOS_Support_Forum_Archive/April_2007/freertos_Does_FreeRTOS_support_MMU_1714134.html,Does FreeRTOS support MMU ? - FreeRTOS,,"Does FreeRTOS support MMU ?Posted by yuhleon on April 13, 2007Hi all, I would like to port FreeRTOS to a MCU which have MMU , does FreeRTOS support MMU ? Regards. Does FreeRTOS support MMU ?Posted by nobody on April 19, 2007FreeRTOS runs on some CPU that use MMU already but it does not make …"
